Transect,Waypoint,Type,daylength,long,lat,on_off,speed,mode,distance_to_next,distance_cum,time_to_next,time_cum,leg,Region
1,1.1,Saildrone,14.103179024352235,-117.219416,32.59259,1,9.5,survey,69.54639511989012,69.54639511989012,0.5190796456510975,0.5190796456510975,1,S. CA Bight
1,1.2,Saildrone,14.103179024352235,-118.394659,31.99875,1,10,transit,10.175821405268868,79.72221652515898,0.07595018778687437,0.5950298334379719,1,S. CA Bight
2,2.2,Saildrone,14.085300709509477,-118.475235,32.154239,1,9.5,survey,70.00065032011786,149.72286684527685,0.5231332762676556,1.1181631097056275,1,S. CA Bight
2,2.1,Saildrone,14.085300709509477,-117.288459,32.74934,1,10,transit,11.687759048900443,161.4106258941773,0.08734569829733452,1.2055088080029621,1,S. CA Bight
3,3.1,Saildrone,14.06742239466672,-117.288901,32.944519,1,9.5,survey,73.39796198829421,234.8085878824715,0.5492193982072258,1.7547282062101879,1,S. CA Bight
3,3.2,Saildrone,14.06742239466672,-118.535384,32.320005,1,10,transit,10.75749091886485,245.56607880133635,0.08049573215154004,1.835223938361728,1,S. CA Bight
4,4.2,Saildrone,14.049544079823962,-118.698859,32.434164,1,9.5,survey,79.62186341069312,325.1879422120295,0.5965495202160308,2.4317734585777586,1,S. CA Bight
4,4.1,Saildrone,14.049544079823962,-117.343744,33.110453,1,10,transit,10.334116090885042,335.5220583029145,0.07742612056283914,2.509199579140598,1,S. CA Bight
5,5.1,Saildrone,14.031665764981206,-117.481212,33.238571,1,9.5,survey,49.07196395535171,384.59402225826625,0.36812948487758834,2.8773290640181863,1,S. CA Bight
5,5.101,Saildrone,14.031665764981206,-118.31889,32.82191,1,9.5,survey,3.57185868985987,388.1658809481261,0.02679547329204153,2.904124537310228,1,S. CA Bight
5,5.102,Saildrone,14.031665764981206,-118.346453,32.766992,1,9.5,survey,4.327876214849104,392.4937571629752,0.032466987525422104,2.9365915248356496,1,S. CA Bight
5,5.103,Saildrone,14.031665764981206,-118.431969,32.765201,1,9.5,survey,29.545470724956786,422.039227887932,0.22164507066275724,3.158236595498407,1,S. CA Bight
5,5.2,Saildrone,14.031665764981206,-118.933266,32.51311,1,10,transit,11.391459889968907,433.4306877779009,0.08545678475622988,3.243693380254637,1,S. CA Bight
6,6.2,Saildrone,14.013787450138448,-119.123441,32.61438,1,9.5,survey,33.510549714529894,466.9412374924308,0.25171113079106533,3.4954045110457024,1,S. CA Bight
6,6.104,Saildrone,14.013787450138448,-118.553528,32.899452,1,9.5,survey,10.028129717209131,476.9693672096399,0.07532528986666333,3.5707298009123654,1,S. CA Bight
6,6.103,Saildrone,14.013787450138448,-118.636341,33.051672,1,9.5,survey,3.4531257961985538,480.4224930058385,0.02593780783452986,3.596667608746895,1,S. CA Bight
6,6.102,Saildrone,14.013787450138448,-118.569992,33.065937,1,9.5,survey,9.188608533122624,489.6111015389611,0.0690193107535292,3.6656869195004247,1,S. CA Bight
6,6.101,Saildrone,14.013787450138448,-118.448931,32.951308,1,9.5,survey,48.40039090979606,538.0114924487572,0.36355467846449424,4.029241597964919,1,S. CA Bight
6,6.1,Saildrone,14.013787450138448,-117.622745,33.363992,1,10,transit,10.1088777874658,548.1203702362229,0.07593182089186731,4.105173418856786,1,S. CA Bight
7,7.1,Saildrone,13.99590913529569,-117.755382,33.49097,1,9.5,survey,89.35661649422919,637.4769867304522,0.6720506356568865,4.777224054513673,1,S. CA Bight
7,7.2,Saildrone,13.99590913529569,-119.281771,32.731712,1,10,transit,12.191710015238106,649.6686967456902,0.09169378594381253,4.8689178404574855,1,S. CA Bight
8,8.2,Saildrone,13.978030820452933,-119.498935,32.819997,1,9.5,survey,59.09917064543397,708.7678673911242,0.4450530558278404,5.313970896285325,1,S. CA Bight
8,8.105,Saildrone,13.978030820452933,-118.489135,33.321094,1,9.5,survey,2.9314909058648144,711.6993582969891,0.02207592714987548,5.336046823435201,1,S. CA Bight
8,8.104,Saildrone,13.978030820452933,-118.437162,33.298917,1,9.5,survey,6.848195081776912,718.547553378766,0.05157111537715762,5.387617938812359,1,S. CA Bight
8,8.103,Saildrone,13.978030820452933,-118.302545,33.281744,1,9.5,survey,2.9513492551513343,721.4989026339173,0.02222547271772593,5.409843411530084,1,S. CA Bight
8,8.102,Saildrone,13.978030820452933,-118.275281,33.325386,1,9.5,survey,5.248794653970487,726.7476972878877,0.039526647745654564,5.449370059275739,1,S. CA Bight
8,8.101,Saildrone,13.978030820452933,-118.333217,33.398311,1,9.5,survey,22.827292925417087,749.5749902133049,0.17190353708489872,5.621273596360638,1,S. CA Bight
8,8.1,Saildrone,13.978030820452933,-117.941695,33.592427,1,10,transit,14.893238160571745,764.4682283738766,0.11215523131958476,5.733428827680223,1,S. CA Bight
9,9.1,Saildrone,13.960152505610175,-118.232459,33.644037,1,9.5,survey,17.909706522338364,782.3779348962149,0.13504381594339188,5.8684726436236145,1,S. CA Bight
9,9.101,Saildrone,13.960152505610175,-118.540325,33.492351,1,9.5,survey,4.446558048629805,786.8244929448448,0.03352819689992162,5.902000840523536,1,S. CA Bight
9,9.102,Saildrone,13.960152505610175,-118.62834,33.483759,1,9.5,survey,1.8842228082688637,788.7087157531137,0.014207526951869841,5.916208367475406,1,S. CA Bight
9,9.103,Saildrone,13.960152505610175,-118.620649,33.452964,1,9.5,survey,64.36474238556289,853.0734581386765,0.4853267926595214,6.4015351601349275,1,S. CA Bight
9,9.2,Saildrone,13.960152505610175,-119.721,32.906117,1,10,transit,11.402708624214704,864.4761667628912,0.08597937005745679,6.487514530192384,1,S. CA Bight
10,10.2,Saildrone,13.942274190767417,-119.91183,33.007977,1,9.5,survey,23.94857250579606,888.4247392686873,0.1808099836897848,6.668324513882169,1,S. CA Bight
10,10.103,Saildrone,13.942274190767417,-119.502226,33.210705,1,9.5,survey,4.309680161117679,892.7344194298049,0.03253777232239149,6.70086228620456,1,S. CA Bight
10,10.102,Saildrone,13.942274190767417,-119.416989,33.204017,1,9.5,survey,3.4896864876986826,896.2241059175036,0.026346879621762555,6.727209165826323,1,S. CA Bight
10,10.101,Saildrone,13.942274190767417,-119.401647,33.260845,1,9.5,survey,57.11474823128374,953.3388541487874,0.43121220246614894,7.158421368292472,1,S. CA Bight
10,10.1,Saildrone,13.942274190767417,-118.421528,33.745939,1,10,transit,10.289635299098638,963.6284894478861,0.07768599945377061,7.236107367746243,1,S. CA Bight
11,11.1,Saildrone,13.92439587592466,-118.490628,33.907775,1,9.5,survey,95.45308656468617,1059.0815760125722,0.7215891742902145,7.957696542036457,1,S. CA Bight
11,11.2,Saildrone,13.92439587592466,-120.128743,33.097169,1,10,transit,17.677962773115027,1076.7595387856873,0.13363870168766778,8.091335243724124,1,S. CA Bight
12,12.2,Saildrone,13.906517561081902,-120.47835,33.121126,1,9.5,survey,105.36148732904174,1182.121026114729,0.7975169073082018,8.888852151032326,1,S. CA Bight
12,12.1,Saildrone,13.906517561081902,-118.668602,34.015574,1,10,transit,16.46951164090217,1198.5905377556312,0.12466333118200285,9.013515482214329,1,S. CA Bight
13,13.1,Saildrone,13.888639246239146,-118.996645,34.047523,1,9.5,survey,91.20305955149641,1289.7935973071276,0.6912356126358375,9.704751094850167,1,S. CA Bight
13,13.2,Saildrone,13.888639246239146,-120.565884,33.274727,1,10,transit,10.200394023893383,1299.9939913310209,0.07730963902863051,9.782060733878797,1,S. CA Bight
14,14.2,Saildrone,13.870760931396388,-120.65345,33.428385,1,9.5,survey,66.68288830188966,1366.6768796329106,0.5060465993838071,10.288107333262605,1,S. CA Bight
14,14.103,Saildrone,13.870760931396388,-119.505104,33.992901,1,9.5,survey,2.4040564674922678,1369.0809361004028,0.018244029781574942,10.306351363044179,1,S. CA Bight
14,14.102,Saildrone,13.870760931396388,-119.479764,34.027045,1,9.5,survey,2.7236562503628985,1371.8045923507657,0.02066942537261899,10.327020788416798,1,S. CA Bight
14,14.101,Saildrone,13.870760931396388,-119.42558,34.032774,1,9.5,survey,8.971248676829681,1380.7758410275953,0.06808148238245236,10.395102270799251,1,S. CA Bight
14,14.1,Saildrone,13.870760931396388,-119.270635,34.108996,1,10,transit,10.26300586422416,1391.0388468918195,0.07788443706178713,10.472986707861038,1,S. CA Bight
15,15.1,Saildrone,13.85288261655363,-119.415701,34.230741,1,9.5,survey,19.05490329664777,1410.0937501884673,0.14479147408548393,10.617778181946521,1,S. CA Bight
15,15.101,Saildrone,13.85288261655363,-119.744905,34.068561,1,9.5,survey,11.164915630061937,1421.2586658185294,0.08483824698292354,10.702616428929446,1,S. CA Bight
15,15.102,Saildrone,13.85288261655363,-119.966788,34.094322,1,9.5,survey,11.635311458912133,1432.8939772774415,0.08841261859754439,10.79102904752699,1,S. CA Bight
15,15.103,Saildrone,13.85288261655363,-119.921178,33.903805,1,9.5,survey,10.216593431527343,1443.1105707089687,0.07763228183599115,10.86866132936298,1,S. CA Bight
15,15.104,Saildrone,13.85288261655363,-120.124097,33.882294,1,9.5,survey,35.60283598543573,1478.7134066944045,0.27053336475666306,11.139194694119643,1,S. CA Bight
15,15.2,Saildrone,13.85288261655363,-120.738936,33.583137,1,10,transit,10.270879808926452,1488.984286503331,0.07804478482716407,11.217239478946809,1,S. CA Bight
16,16.2,Saildrone,13.835004301710873,-120.816171,33.742007,1,9.5,survey,29.84169191197932,1518.8259784153104,0.22704949410014408,11.444288973046952,1,S. CA Bight
16,16.103,Saildrone,13.835004301710873,-120.303112,33.997151,1,9.5,survey,4.455370412899877,1523.2813488282102,0.03389853367769626,11.478187506724648,1,S. CA Bight
16,16.102,Saildrone,13.835004301710873,-120.249139,34.056431,1,9.5,survey,5.209130409616496,1528.4904792378265,0.03963349087892431,11.517820997603573,1,S. CA Bight
16,16.101,Saildrone,13.835004301710873,-120.146677,34.073544,1,9.5,survey,33.4063673239986,1561.8968465618252,0.2541712052724687,11.771992202876042,1,S. CA Bight
16,16.1,Saildrone,13.835004301710873,-119.569401,34.358325,1,10,transit,15.769880986482656,1577.666727548308,0.11998460109304439,11.891976803969087,1,S. CA Bight
17,17.1,Saildrone,13.817125986868115,-119.883568,34.39662,1,9.5,survey,58.651037195429076,1636.317764743737,0.4468218206058298,12.338798624574915,1,S. CA Bight
17,17.2,Saildrone,13.817125986868115,-120.897806,33.898779,1,10,transit,14.56468260880039,1650.8824473525374,0.11095827646024031,12.449756901035157,1,S. CA Bight
18,18.2,Saildrone,13.799247672025357,-121.181037,33.957037,1,9.5,survey,59.2210101630129,1710.1034575155502,0.4517485801861899,12.901505481221346,1,S. CA Bight
18,18.1,Saildrone,13.799247672025357,-120.155459,34.458645,1,10,transit,17.585425003339502,1727.6888825188898,0.1341448035986217,13.035650284819967,1,S. CA Bight
19,19.1,Saildrone,13.7813693571826,-120.508776,34.482558,1,9.5,survey,36.25908379594909,1763.9479663148388,0.27694966761356443,13.312599952433532,1,S. CA Bight
19,19.2,Saildrone,13.7813693571826,-121.137447,34.175231,1,10,transit,10.444080136809065,1774.392046451648,0.07977268644448907,13.39237263887802,1,S. CA Bight
20,20.2,Saildrone,13.763491042339842,-121.282343,34.301422,1,9.5,survey,34.72715467343316,1809.1192011250812,0.26559322445005906,13.65796586332808,1,S. CA Bight
20,20.1,Saildrone,13.763491042339842,-120.6787,34.594802,1,10,transit,11.798854139940817,1820.9180552650218,0.09023761794801284,13.748203481276093,1,S. CA Bight
21,21.1,Saildrone,13.745612727497086,-120.674639,34.791749,1,9.5,survey,37.788004238289204,1858.706059503311,0.2893784901057889,14.037581971381883,1,Central CA
21,21.2,Saildrone,13.745612727497086,-121.333543,34.473374,1,10,transit,12.12347023778542,1870.8295297410966,0.09284087855314707,14.130422849935028,1,Central CA
22,22.2,Saildrone,13.727734412654328,-121.5522,34.563986,1,9.5,survey,48.98214930790784,1919.8116790490044,0.37559116177750523,14.506014011712534,1,Central CA
22,22.1,Saildrone,13.727734412654328,-120.69801,34.978543,1,10,transit,10.308464005946124,1930.1201430549504,0.07904446878793515,14.58505848050047,1,Central CA
23,23.1,Saildrone,13.70985609781157,-120.778813,35.137283,1,9.5,survey,53.61133160189466,1983.7314746568452,0.4116234352203114,14.996681915720782,1,Central CA
23,23.2,Saildrone,13.70985609781157,-121.714382,34.682275,1,10,transit,10.266780939945308,1993.9982555967904,0.07882750741086524,15.075509423131646,1,Central CA
24,24.2,Saildrone,13.691977782968813,-121.795177,34.84017,1,9.5,survey,50.22507492198593,2044.2233305187765,0.38612756137862003,15.461636984510266,1,Central CA
24,24.1,Saildrone,13.691977782968813,-120.916006,35.264788,1,10,transit,10.588300162051546,2054.811630680828,0.08140225827573842,15.543039242786005,1,Central CA
25,25.1,Saildrone,13.674099468126055,-120.982279,35.432988,1,9.5,survey,45.370658561583454,2100.1822892424116,0.3492631311545266,15.892302373940531,1,Central CA
25,25.2,Saildrone,13.674099468126055,-121.776121,35.046402,1,10,transit,10.301557717506846,2110.483846959918,0.0793013462500631,15.971603720190595,1,Central CA
26,26.2,Saildrone,13.656221153283298,-121.852301,35.206575,1,9.5,survey,41.11074409968276,2151.594591059601,0.3168846417147105,16.288488361905305,2,Central CA
26,26.1,Saildrone,13.656221153283298,-121.130178,35.554683,1,10,transit,11.088310075602948,2162.682901135204,0.08546951028201331,16.37395787218732,2,Central CA
27,27.1,Saildrone,13.63834283844054,-121.312612,35.664508,1,9.5,survey,34.609269516087075,2197.292170651291,0.26712050319083636,16.641078375378154,2,Central CA
27,27.2,Saildrone,13.63834283844054,-121.920857,35.370479,1,10,transit,10.372401051758176,2207.664571703049,0.08005603778938289,16.721134413167537,2,Central CA
28,28.2,Saildrone,13.620464523597782,-122.061756,35.499631,1,9.5,survey,37.282159226646705,2244.946730929696,0.28812804486455285,17.00926245803209,2,Central CA
28,28.1,Saildrone,13.620464523597782,-121.40499,35.815805,1,10,transit,10.17991914054143,2255.1266500702372,0.07867356021448056,17.08793601824657,2,Central CA
29,29.1,Saildrone,13.602586208755026,-121.499915,35.967148,1,9.5,survey,37.113991012666766,2292.240641082904,0.2872053766919481,17.37514139493852,2,Central CA
29,29.2,Saildrone,13.602586208755026,-122.15466,35.651993,1,10,transit,10.175780503082201,2302.4164215859864,0.07874493668775372,17.453886331626272,2,Central CA
30,30.2,Saildrone,13.584707893912269,-122.263884,35.796618,1,9.5,survey,35.555752939301925,2337.972174525288,0.27550911399377365,17.729395445620046,2,Central CA
30,30.1,Saildrone,13.584707893912269,-121.635173,36.098026,1,10,transit,10.536995861445806,2348.5091703867342,0.08164750157024772,17.811042947190295,2,Central CA
31,31.1,Saildrone,13.56682957906951,-121.792082,36.219428,1,9.5,survey,34.62153139813465,2383.1307017848685,0.2686236828493712,18.079666630039664,2,Central CA
31,31.2,Saildrone,13.56682957906951,-122.40526,35.925968,1,10,transit,10.32297418032917,2393.453675965198,0.0800945316482562,18.15976116168792,2,Central CA
32,32.2,Saildrone,13.548951264226753,-122.541738,36.057823,1,9.5,survey,35.20941069386635,2428.663086659064,0.27354543425325456,18.433306595941175,2,Central CA
32,32.1,Saildrone,13.548951264226753,-121.917713,36.357127,1,10,transit,10.970572779694447,2439.6336594387585,0.08523147749107972,18.518538073432257,2,Central CA
33,33.1,Saildrone,13.531072949383995,-121.948329,36.538543,1,9.5,survey,32.54238423995959,2472.176043678718,0.2531590911774671,18.771697164609723,2,Central CA
33,33.2,Saildrone,13.531072949383995,-122.526656,36.262123,1,10,transit,13.439810509992283,2485.6158541887107,0.10455319405051812,18.87625035866024,2,Central CA
34,34.2,Saildrone,13.513194634541238,-122.476979,36.482804,1,9.5,survey,37.40858894146277,2523.0244431301735,0.2914000953038286,19.167650453964068,2,Central CA
34,34.1,Saildrone,13.513194634541238,-121.810815,36.801519,1,10,transit,11.283485020515982,2534.3079281506893,0.0878944836834872,19.255544937647556,2,Central CA
35,35.1,Saildrone,13.49531631969848,-122.010211,36.900413,1,9.5,survey,33.4967730052724,2567.8047011559615,0.2612740614809781,19.516818999128535,2,Central CA
35,35.2,Saildrone,13.49531631969848,-122.609031,36.61696,1,10,transit,12.062148510744512,2579.866849666706,0.0940844818422628,19.610903480970798,2,Central CA
36,36.2,Saildrone,13.477438004855724,-122.831721,36.708263,1,9.5,survey,34.20087735971942,2614.0677270264255,0.2671199342454861,19.878023415216283,2,Central CA
36,36.1,Saildrone,13.477438004855724,-122.220108,36.998416,1,10,transit,10.43615294887281,2624.5038799752983,0.08150973614384524,19.95953315136013,2,Central CA
37,37.1,Saildrone,13.459559690012966,-122.371108,37.123661,1,9.5,survey,34.211022562614104,2658.7149025379126,0.26755409186386125,20.22708724322399,2,Central CA
37,37.2,Saildrone,13.459559690012966,-122.983813,36.833306,1,10,transit,10.18113940099769,2668.89604193891,0.07962362135150307,20.306710864575493,2,Central CA
38,38.2,Saildrone,13.441681375170209,-123.088111,36.981133,1,9.5,survey,34.78502517101442,2703.6810671099247,0.27240502841502,20.57911589299051,2,Central CA
38,38.1,Saildrone,13.441681375170209,-122.463759,37.276165,1,10,transit,10.799792607566534,2714.480859717491,0.08457426141499301,20.663690154405508,2,Central CA
39,39.1,Saildrone,13.423803060327451,-122.508813,37.452757,1,9.5,survey,37.80016397636358,2752.281023693855,0.2964111296336198,20.960101284039126,2,Central CA
39,39.2,Saildrone,13.423803060327451,-123.187998,37.131148,1,10,transit,10.383120698116059,2762.6641443919707,0.08141955514201651,21.041520839181143,2,Central CA
40,40.2,Saildrone,13.405924745484693,-123.332391,37.260295,1,9.5,survey,39.90106472156949,2802.5652091135403,0.31330267442903115,21.354823513610175,2,Central CA
40,40.1,Saildrone,13.405924745484693,-122.614056,37.599654,1,10,transit,10.387844881400802,2812.953053994941,0.08156523154474804,21.43638874515492,2,Central CA
41,41.1,Saildrone,13.388046430641936,-122.737774,37.74239,1,9.5,survey,37.37649751915409,2850.3295515140953,0.2938717146144757,21.730260459769397,2,Central CA
41,41.2,Saildrone,13.388046430641936,-123.409564,37.42123,1,10,transit,10.959377956263333,2861.2889294703587,0.08616781680693136,21.816428276576328,2,Central CA
42,42.2,Saildrone,13.370168115799178,-123.444734,37.601946,1,9.5,survey,17.374523777850552,2878.663453248209,0.13678939740575008,21.953217673982078,2,Central CA
42,42.103,Saildrone,13.370168115799178,-123.129959,37.748417,1,9.5,survey,2.751246723195914,2881.414699971405,0.021660529300968942,21.974878203283048,2,Central CA
42,42.102,Saildrone,13.370168115799178,-123.072258,37.745553,1,9.5,survey,1.6409477873742275,2883.0556477587793,0.012919160368318798,21.987797363651367,2,Central CA
42,42.101,Saildrone,13.370168115799178,-123.078652,37.772459,1,9.5,survey,15.601731209949708,2898.657378968729,0.12283222481275546,22.11062958846412,2,Central CA
42,42.1,Saildrone,13.370168115799178,-122.7962,37.905097,1,10,transit,12.833460988488577,2911.4908399572173,0.10103766973362933,22.21166725819775,2,Central CA
43,43.1,Saildrone,13.35228980095642,-123.045427,37.98817,1,9.5,survey,26.130877264448387,2937.6217172216657,0.2060035170311083,22.41767077522886,2,Central CA
43,43.2,Saildrone,13.35228980095642,-123.51787,37.76486,1,10,transit,10.181639597919034,2947.803356819585,0.08026724648728692,22.49793802171615,2,Central CA
44,44.2,Saildrone,13.334411486113664,-123.622258,37.913212,1,9.5,survey,34.444854982884635,2982.2482118024695,0.27191107852795354,22.7698491002441,2,Central CA
44,44.1,Saildrone,13.334411486113664,-122.996552,38.2057,1,10,transit,10.133002574425028,2992.3812143768946,0.07999092056295529,22.849840020807054,2,Central CA
45,45.1,Saildrone,13.316533171270907,-123.10012,38.353746,1,9.5,survey,35.57439701035645,3027.955611387251,0.2812048242098,23.131044845016856,2,Central CA
45,45.2,Saildrone,13.316533171270907,-123.747726,38.051829,1,10,transit,10.311535260846338,3038.2671466480974,0.08150956035924652,23.212554405376103,2,Central CA
46,46.2,Saildrone,13.298654856428149,-123.886662,38.184314,1,9.5,survey,35.90682943816891,3074.1739760862665,0.28421417785892744,23.496768583235028,2,Central CA
46,46.1,Saildrone,13.298654856428149,-123.232342,38.489767,1,10,transit,10.392939552326608,3084.566915638593,0.08226348069768948,23.57903206393272,2,Central CA
47,47.1,Saildrone,13.280776541585391,-123.385237,38.614866,1,9.5,survey,35.4884286318838,3120.055344270477,0.2812805452163827,23.8603126091491,2,Central CA
47,47.2,Saildrone,13.280776541585391,-124.033352,38.313359,1,10,transit,10.431756263342516,3130.487100533819,0.0826818825864041,23.942994491735504,2,Central CA
48,48.2,Saildrone,13.262898226742633,-124.184012,38.440741,1,9.5,survey,35.27332302571306,3165.7604235595322,0.27995248909028225,24.22294698082579,2,Central CA
48,48.1,Saildrone,13.262898226742633,-123.538961,38.740766,1,10,transit,10.458184678233108,3176.2186082377652,0.08300309074659475,24.305950071572383,2,Central CA
49,49.1,Saildrone,13.245019911899876,-123.695712,38.864847,1,9.5,survey,32.12032865707208,3208.3389368948374,0.2552723400606223,24.561222411633004,2,Central CA
49,49.2,Saildrone,13.245019911899876,-124.284253,38.591681,1,10,transit,10.34736547817988,3218.6863023730175,0.08223440760142751,24.643456819234434,2,Central CA
